Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sternotherus_odoratus,1,NA,NA,0.00323033376693527,0.00323033376693482,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693482,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693482,-0.225807263120787,0.45984214115843,0.0180831959309615,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693527,0.00323033376693482,0.185603559530765,-0.11990385745968,1,-0.155887872967394,0.0193051551953867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chrysemys_picta,1,NA,NA,-0.0042655063746162,-0.00426550637461631,-0.0042655063746162,-0.0042655063746162,-0.00426550637461631,-0.00426550637461631,-0.00426550637461631,-0.0042655063746162,-0.0042655063746162,-0.00426550637461631,-0.00426550637461631,-0.0042655063746162,-0.00426550637461631,-0.0042655063746162,-0.0042655063746162,-0.00426550637461631,-0.00426550637461631,-0.0042655063746162,-0.00426550637461631,-0.0042655063746162,-0.0194578763764784,-0.0194578763767177,-0.0194578763770992,-0.0194578763774724,-0.0194578763777889,-0.019457876378126,-0.019457876378558,-0.0194578763790549,-0.0194578763794969,-0.00122779210205378,-0.0507985180079043,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.579898212666187,0.470368159344404,NA,NA,NA,NA
Notophthalmus_viridescens,1,NA,NA,NA,NA,0.100945666878897,0.01162267289116,NA,NA,NA,0.239406534412288,0.223033424411232,0.193167716411446,0.157744891725869,0.122652352125383,0.0869715619775193,0.045630783504838,-0.00352111791995169,-0.0548047631185713,-0.0968913304819794,-0.120772513886909,-0.126659988577168,-0.0443620424820974,-0.166092347047509,-0.0363034523170252,-0.118163995620778,-0.655379045344397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithobates_sylvaticus,1,NA,NA,NA,NA,-0.766711877573482,0.0681595119069686,-0.249928087574061,-0.217992020322432,0.281187197748395,-0.110876925167688,-0.166652399812397,0.0189248217639726,NA,NA,-0.00770175647106938,-0.00460912185047403,-0.00605511187341103,-0.00608139720403321,-0.00305893753146209,0.00271233188043177,0.00885010909563734,0.0127740470666593,0.0133841663815626,0.0107129819830486,0.00492839970119188,0.261169219677387,-0.232828900582929,-0.142102466580211,0.279706831121141,-0.15720804041534,0.0778983813955839,0.125620946610995,0.0107628975471317,-0.0371356213075064,-0.231950018600732,-0.0263337967527982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus_canorus,1,NA,NA,NA,NA,0.0234982813381115,0.0234982813381119,-0.248641926204293,0.1627272974977,-0.463757293161681,-0.0318345399346884,-0.0318345399346887,0.0636690798693771,-0.19553392880482,-0.19553392880482,-0.19553392880482,-0.19553392880482,-0.19553392880482,-0.19553392880482,-0.19553392880482,-0.19553392880482,-0.477121254719662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma_jeffersonianum,1,NA,NA,NA,NA,NA,-0.0850672245706079,-0.199572354905204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptobranchus_alleganiensis,1,NA,NA,NA,NA,NA,-0.0795319275520658,-0.0795319275520656,-0.0795319275520658,-0.0795319275520658,-0.0795319275520656,-0.0795319275520658,-0.0795319275520656,-0.0795319275520658,-0.0795319275520657,-0.0795319275520657,-0.0567333455445082,-0.0567333455445082,-0.0567333455445082,-0.0567333455445081,-0.0567333455445081,-0.0567333455445082,-0.0567333455445082,-0.0567333455445083,-0.0567333455445081,-0.0567333455445081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plethodon_glutinosus,1,NA,NA,NA,NA,NA,0.25533295302008,0.195625744217507,0.0797753160449262,-0.0489589100424088,-0.122476901298301,-0.103974876685965,-0.026617246410685,0.0376477157910791,0.0514527912613036,0.0413927084431908,0.0491944347195116,0.071360661469139,0.0678628810558459,0.0252301824504553,-0.0173896071568294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmognathus_quadramaculatus,1,NA,NA,NA,NA,NA,0.0209489255436498,0.0224273654005969,0.0243878670485452,0.0251865370713955,0.0235563702413751,0.0189531356151565,0.0112064791907737,0.000319048210596362,-0.0131282937682137,-0.0274320151358598,-0.0399519048503094,-0.0482918605484717,-0.0517239061926,-0.0516851210455465,-0.0507532640657391,NA,NA,NA,-0.325134548625591,0.516582938962572,0.0375430994696688,0.0375430994696684,0.0375430994696684,-0.972066193782257,0.211765174345826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmognathus_ochrophaeus,1,NA,NA,NA,NA,NA,-0.00479871958009626,-0.00545375209477839,-0.00604087510475071,-0.00559585208436841,-0.00361344068121938,-3.9316922414212e-05,0.00515768702171937,0.0119871590653391,0.0199118975794887,0.0275859973196819,0.0334417579700854,0.0366702587680483,0.0376393698655333,0.0374351736584637,0.037082095482952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195686815119062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmognathus_monticola,1,NA,NA,NA,NA,NA,0.00260956101382104,0.00260956101387833,0.00260956101394516,0.00260956101395449,0.00260956101386456,0.00260956101365495,0.00260956101330012,0.00260956101277832,0.00260956101212306,0.00260956101144871,0.00260956101090026,0.00260956101056431,0.00260956101042997,0.00260956101041598,0.0324708900441457,-0.0410229100494082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmognathus_aeneus,1,NA,NA,NA,NA,NA,-0.0510347499554402,-0.0434587982755567,-0.0549988276845329,-0.0793503257084339,-0.0551911347235945,0.0446015728082962,0.133149032412053,0.0894621836998553,-0.073974067480939,-0.187665443721601,-0.11284845330939,0.0844912095318392,0.207455033571073,0.167013192860385,0.0751347596362022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus_americanus,1,NA,NA,NA,NA,NA,-0.143422142302313,-0.603320643829706,NA,NA,NA,NA,NA,NA,NA,0.0012769476184423,0.00127694761863753,0.00127694761898542,0.00127694761942548,0.00127694761998481,0.00127694762077091,0.00127694762185232,0.239199101171415,0.088684103340107,0.000638473812868412,-0.126997778738338,-0.0586853912085504,0.0196332620588918,0.00333674657943893,-0.0303757338741059,0.0123470609617219,-0.051374695370398,0.00717543336182331,0.0125060377644966,0.00560112588284764,-0.00126823131939526,-0.0102967420084363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apalone_spinifera,1,NA,NA,NA,NA,NA,NA,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341605,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341605,-0.0163065686341605,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341603,-0.0163065686341604,-0.0163065686341604,-0.0163065686341605,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341604,-0.0163065686341605,-0.0163065686341604,-0.0163065686341604,-0.0163065686341603,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trachemys_scripta,1,NA,NA,NA,NA,NA,NA,-0.0237700982403239,-0.023770098240324,-0.0237700982403239,-0.023770098240324,-0.0237700982403239,-0.0237700982403239,-0.023770098240324,-0.0237700982403239,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.0237700982403239,-0.0237700982403241,-0.0237700982403239,-0.023770098240324,-0.0237700982403239,-0.0237700982403239,-0.0237700982403241,-0.0237700982403239,-0.0237700982403239,-0.0237700982403239,-0.023770098240324,-0.023770098240324,-0.0237700982403239,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.023770098240324,-0.0237700982403239,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudacris_regilla,1,NA,NA,NA,NA,NA,NA,-0.0481145797848492,-0.047731056067934,-0.047322939535331,-0.0466403401251951,-0.0442903324111741,-0.0388414677599427,-0.0301298579082647,-0.0190301550876568,0.121125306770691,0.127768892663558,-0.00687274839607721,-0.00235351655007421,-4.35066213844149e-06,0.000710269130996921,-0.0329051793468229,-0.0329051793468225,-0.0329051793468227,-0.0329051793468227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus_hemiophrys,1,NA,NA,NA,NA,NA,NA,-0.202026993150081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eurycea_nana,1,NA,NA,NA,NA,NA,NA,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,0.00488083735675104,0.00488083735675016,0.00488083735675104,0.00488083735675104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma_talpoideum,1,NA,NA,NA,NA,NA,NA,NA,0.438557859580302,0.066202686456594,-0.0349375992484801,-0.356925974319186,0.00233175762697924,0.000146352687741658,-0.00322437051823066,-0.00767472012621173,-0.012735050945119,-0.0176887590714951,-0.021886943425721,-0.0250786330217578,-0.027516713568196,-0.0297337650156244,-0.0321208138172069,-0.0346034476050709,-0.0366675670805163,-0.0377719224473245,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0162155442381913,0.00352609094152845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithobates_pipiens,1,NA,NA,NA,NA,NA,NA,NA,-0.410393750366065,0.0193051551953869,NA,NA,NA,NA,NA,0.00337572803920128,0.00278021101471981,0.00152296004052799,-0.000207645603370804,-0.00204229622108468,-0.00366721390661115,-0.00491826152059785,-0.00585189474582086,0.422661796171204,-0.188395395820017,0.0319493803498807,0.115653284893999,0.0281932269242403,0.0344522804831263,-0.00312374544651729,0.188756722198345,-0.169062756048474,-0.122633519754556,-0.134696862321253,0.115088721365509,-0.0236101000706445,-0.071206133627971,NA,NA,NA,-0.574031267727719,0.397940008672038,NA,NA,NA,NA,NA,NA,NA
Siren_intermedia,1,NA,NA,NA,NA,NA,NA,NA,NA,0.223312253888925,0.208646842072543,-0.340499092304829,-0.284682344538246,-0.0565872685201974,-0.194385882098644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157489306426584,0.0157489306443606,0.0157489306467085,0.0157489306488496,0.0157489306515006,0.0157489306558867,0.0157489306616772,0.0157489306668772,0.0157489306698575,0.0157489306708052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dryophytes_versicolor,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0129094696379459,-0.0129094696379457,-0.0129094696379457,-0.0129094696379457,-0.0129094696379459,-0.0129094696379457,-0.0129094696379457,-0.0129094696379459,-0.0129094696379457,-0.0129094696379457,0.141329152796469,-0.277548899814458,0.607737124219653,-0.409369470452819,0.329058719264225,NA,NA,0.0032492179369904,-0.0772013002811184,0.0016526350722838,0.0419169712173367,0.018063311828135,-0.0315065176293937,0.0331648273776843,0.0388752918968164,0.00134489257492006,-0.00457979793644214,-0.024121388145625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scaphiopus_holbrookii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0348151786830445,-0.035034055841393,-0.0364773188478353,-0.0403394583117325,-0.0464744364901526,-0.0515667088655302,-0.0490329195595182,0.309567885736805,0.629852529500711,-0.652565545212516,-0.352734962798005,0.119233896460556,0.144424357813013,0.162223251585757,0.174290946436814,0.180382232399637,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.993384959087139,0.342422680822206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithobates_sphenocephalus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039116886985189,-0.00685363154931107,-0.0817331104983403,-0.15908896079481,-0.222280451493366,-0.269548988268706,-0.300053854287274,0.0747955561025839,-0.601989998309127,0.493908928529089,-0.387168394364927,0.363070207198793,0.251375811581672,-0.124615352982236,-0.588684990579608,-0.887414124105045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithobates_clamitans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10121099814337,-0.101210998143365,-0.101210998143374,-0.101210998143429,-0.101210998143544,-0.101210998143696,-0.124737423402521,-0.0753832449173924,0.0859369814992768,-0.0885801192586247,-0.0885801192586167,-0.101210998143826,-0.0689024002102374,-0.00678469034859823,-0.123513954106437,-0.101210998144519,-0.0168571606131271,0.0273233534719973,0.00682386964242658,-0.0530369896978905,-0.0467301062895286,0.059856936966089,-0.0119235255898683,-0.0161116784385887,0.00593750825803419,0.0336029830912966,0.0155056186494849,NA,NA,NA,0.362027452781393,-0.17459626796873,NA,NA,NA,NA,NA,NA,NA
Pseudacris_ornata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.171550292000278,0.188436026657514,0.180410677169458,0.106218705772094,-0.02187816542587,-0.14242434611625,-0.200979164173994,-0.192490980298908,-0.148603689779579,-0.0981237223798475,-0.0538585326828547,-0.0325792250947492,-0.0642448614738242,-0.162341301817079,-0.289191441619601,-0.373848096894929,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.217483944213906,-0.346787486224656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudacris_nigrita,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118535202712884,-0.126861096089671,-0.144736978113499,-0.170401104894022,-0.19891155955283,-0.222383812110196,-0.23112445731948,-0.217838460386146,-0.182986488549211,-0.135793420818519,-0.0882638566756333,-0.0470182409815763,-0.0110846461880418,0.0221509322896646,0.049989648291727,0.0655944523958838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudacris_crucifer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253731615352444,0.234024070071702,0.203809161579743,0.153334278818289,0.0423093470341174,-0.073560191897229,-0.168782832212491,-0.197608302036826,-0.122481450653358,0.0156585103000487,0.121315386316682,0.123830077672217,-0.0781589918089984,0.192931531215465,-0.0601184458010459,-0.415816111366163,0.0338601671671915,0.0169494773583857,-0.0179848372048077,-0.0181281327513821,-0.000859580405149149,0.00590437264899481,0.0226020254310416,0.00180749887715942,0.000207694039544663,-0.00025704179332145,0.00328449553927657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gastrophryne_carolinensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0764791126478221,-0.0776915761344084,-0.0785087070603834,-0.0767386213064865,-0.071407222589515,-0.0632360602281361,-0.0536185141188708,-0.340892531137012,0.201778658996452,-0.0991135592185631,-0.472740875851672,-0.0120783522864178,-0.00961142389810932,-0.00860476188607939,-0.00820049227311581,-0.0080339575362951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eurycea_quadridigitata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0910568055619656,0.128006644919103,0.180918039024605,0.206550933328137,0.16594702069983,0.0502853155088707,-0.111858327490277,-0.182535112708777,0.102869447872429,-0.582508785337203,0.334226117839352,-0.234042519599326,-0.131674699016489,-0.0512214348332601,-0.00272327093446401,0.0172865642679538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus_terrestris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0391805642007725,-0.0372254380596211,-0.0345496831325778,-0.0323600081924049,-0.029914029395339,-0.0251244995955457,-0.0343593455934393,0.175246970695533,-0.339871569426855,0.274413988932353,-0.265154966007984,0.0484174406971145,0.0550458603492812,0.0565643193639078,0.0559024105172656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0877784045018215,-0.420167876149003,0.21475507460374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma_tigrinum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292528481187662,0.293332009299695,0.293368750432882,0.138585734170234,0.0113868479338175,0.139511168476177,0.0140645394090457,0.12026154907182,-0.0057210023338623,0.0435605035659217,-0.00516522008978626,-0.03439128967557,-0.0590475307349431,-0.274741292765713,-0.0952620406958779,0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ambystoma_opacum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209924694816303,0.220206771471309,0.241438279805354,0.265974095118176,0.278866376898037,0.26809642292716,0.231537476228038,0.172898146028166,0.0961937531907244,0.0109917696083768,-0.0588959018107249,-0.0826154167106328,-0.0465490374262449,0.0290041957769218,0.101570991535705,0.136563751687225,0.127168485844666,0.0905007275407197,0.0511014824987766,0.0274340129421211,0.025409942452316,0.0373313253281524,0.0482717735186449,NA,NA,-0.312981616198705,-0.146128035678238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaxyrus_boreas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147268535464416,0.0807769794172506,-0.284963633759404,0.0209523507888241,NA,NA,NA,NA,NA,NA,NA,NA,-0.00590656695908387,-0.0059065669589371,-0.00590656695865799,-0.367772431253249,0.358452945992016,0.173354677108728,-0.119860167756575,-0.117902104618421,-0.164666881167958,0.145142759342619,0.0955627193105423,0.084359206327751,-0.00590656695732905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liodytes_pygaea,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569875307956561,-0.354275507617206,-0.264817823009536,0.107209969647868,-0.00275765689712681,-0.00275765689712659,-0.00275765689712659,-0.00275765689712681,-0.00275765689712659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nerodia_floridana,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645003981691722,-0.225619099781152,-0.419384881910569,0.493389559982203,-0.422372340682991,-0.422372340682991,-0.422372340682991,-0.422372340682991,-0.422372340682991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nerodia_fasciata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753327666658612,0.532979072184663,-0.484674392610108,0.082974235064764,-0.0371273153923823,-0.0371273153923823,-0.0371273153923823,-0.0371273153923823,-0.0371273153923821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Farancia_erytrogramma,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,0.173010303015884,-0.369305485045492,-0.369305485045492,-0.369305485045492,-0.369305485045493,-0.369305485045492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
